,Value,Regime,Country,Field,Field2
1990-11-06,7.914999999999999,BULL_STEEP,,Yield_Curve,YC_level
1990-11-07,7.945,BULL_STEEP,,Yield_Curve,YC_level
1990-11-08,7.95,BULL_STEEP,,Yield_Curve,YC_level
1990-11-09,7.88,BULL_STEEP,,Yield_Curve,YC_level
1990-11-13,7.819999999999999,BULL_STEEP,,Yield_Curve,YC_level
1990-11-14,7.83,BULL_STEEP,,Yield_Curve,YC_level
1990-11-15,7.845,BULL_STEEP,,Yield_Curve,YC_level
1990-11-16,7.805,BULL_STEEP,,Yield_Curve,YC_level
1990-11-19,7.84,BULL_STEEP,,Yield_Curve,YC_level
1990-11-20,7.815,BULL_STEEP,,Yield_Curve,YC_level
1990-11-21,7.77,BULL_STEEP,,Yield_Curve,YC_level
1990-11-23,7.765,BULL_STEEP,,Yield_Curve,YC_level
1990-11-26,7.765,BULL_STEEP,,Yield_Curve,YC_level
1990-11-27,7.7749999999999995,BULL_STEEP,,Yield_Curve,YC_level
1990-11-28,7.795,BULL_STEEP,,Yield_Curve,YC_level
1990-11-29,7.79,BULL_STEEP,,Yield_Curve,YC_level
1990-11-30,7.75,BULL_STEEP,,Yield_Curve,YC_level
1990-12-03,7.75,BULL_STEEP,,Yield_Curve,YC_level
1990-12-04,7.72,BULL_STEEP,,Yield_Curve,YC_level
1990-12-05,7.695,BULL_STEEP,,Yield_Curve,YC_level
1990-12-06,7.699999999999999,BULL_STEEP,,Yield_Curve,YC_level
1990-12-07,7.5649999999999995,BULL_STEEP,,Yield_Curve,YC_level
1990-12-10,7.525,BULL_STEEP,,Yield_Curve,YC_level
1990-12-11,7.5,BULL_STEEP,,Yield_Curve,YC_level
1990-12-12,7.455,BULL_STEEP,,Yield_Curve,YC_level
1990-12-13,7.515000000000001,BULL_STEEP,,Yield_Curve,YC_level
1990-12-14,7.555,BULL_STEEP,,Yield_Curve,YC_level
1990-12-17,7.52,BULL_STEEP,,Yield_Curve,YC_level
1990-12-18,7.465,BULL_STEEP,,Yield_Curve,YC_level
1990-12-19,7.415,BULL_STEEP,,Yield_Curve,YC_level
1990-12-20,7.4,BULL_STEEP,,Yield_Curve,YC_level
1990-12-21,7.449999999999999,BULL_STEEP,,Yield_Curve,YC_level
1990-12-24,7.465,BULL_STEEP,,Yield_Curve,YC_level
1990-12-26,7.415,BULL_STEEP,,Yield_Curve,YC_level
1990-12-27,7.39,BULL_STEEP,,Yield_Curve,YC_level
1990-12-28,7.390000000000001,BULL_STEEP,,Yield_Curve,YC_level
1990-12-31,7.355,BULL_STEEP,,Yield_Curve,YC_level
1991-01-02,7.3149999999999995,BULL_STEEP,,Yield_Curve,YC_level
1991-01-03,7.285,BULL_STEEP,,Yield_Curve,YC_level
1991-01-04,7.375,BULL_STEEP,,Yield_Curve,YC_level
1991-01-07,7.42,BULL_STEEP,,Yield_Curve,YC_level
1991-01-08,7.4,BULL_STEEP,,Yield_Curve,YC_level
1991-01-09,7.345000000000001,BULL_STEEP,,Yield_Curve,YC_level
1991-01-10,7.28,BULL_STEEP,,Yield_Curve,YC_level
1991-01-11,7.27,BULL_STEEP,,Yield_Curve,YC_level
1991-01-14,7.235,BULL_STEEP,,Yield_Curve,YC_level
1991-01-15,7.2250000000000005,BULL_STEEP,,Yield_Curve,YC_level
1991-01-16,7.23,BULL_STEEP,,Yield_Curve,YC_level
1991-01-17,7.175000000000001,BULL_STEEP,,Yield_Curve,YC_level
1991-01-18,7.135,BULL_STEEP,,Yield_Curve,YC_level
1991-01-22,7.155,BULL_STEEP,,Yield_Curve,YC_level
1991-01-23,7.18,BULL_STEEP,,Yield_Curve,YC_level
1991-01-24,7.154999999999999,BULL_STEEP,,Yield_Curve,YC_level
1991-01-25,7.205,BULL_STEEP,,Yield_Curve,YC_level
1991-01-28,7.25,BULL_STEEP,,Yield_Curve,YC_level
1991-01-29,7.22,BULL_STEEP,,Yield_Curve,YC_level
1991-01-30,7.220000000000001,BULL_STEEP,,Yield_Curve,YC_level
1991-01-31,7.199999999999999,BULL_STEEP,,Yield_Curve,YC_level
1991-02-01,7.04,BULL_STEEP,,Yield_Curve,YC_level
1991-02-04,7.015000000000001,BULL_STEEP,,Yield_Curve,YC_level
1991-02-05,7.0,BULL_STEEP,,Yield_Curve,YC_level
1991-02-06,6.9350000000000005,BULL_STEEP,,Yield_Curve,YC_level
1991-02-07,6.965,BULL_STEEP,,Yield_Curve,YC_level
1991-02-08,6.93,BULL_STEEP,,Yield_Curve,YC_level
1991-02-11,6.915,BULL_STEEP,,Yield_Curve,YC_level
1991-02-12,6.9,BULL_STEEP,,Yield_Curve,YC_level
1991-02-13,6.905,BULL_STEEP,,Yield_Curve,YC_level
1991-02-14,6.91,BULL_STEEP,,Yield_Curve,YC_level
1991-02-15,6.93,BULL_STEEP,,Yield_Curve,YC_level
1991-02-19,6.965,BULL_STEEP,,Yield_Curve,YC_level
1991-02-20,6.975,BULL_STEEP,,Yield_Curve,YC_level
1991-02-21,6.984999999999999,BULL_STEEP,,Yield_Curve,YC_level
1991-02-22,7.015000000000001,BULL_STEEP,,Yield_Curve,YC_level
1991-02-25,7.035,BULL_STEEP,,Yield_Curve,YC_level
1991-02-26,7.09,BULL_STEEP,,Yield_Curve,YC_level
1991-02-27,7.095000000000001,BULL_STEEP,,Yield_Curve,YC_level
1991-02-28,7.119999999999999,BULL_STEEP,,Yield_Curve,YC_level
1991-03-01,7.194999999999999,BULL_STEEP,,Yield_Curve,YC_level
1991-03-04,7.18,BULL_STEEP,,Yield_Curve,YC_level
1991-03-05,7.165,BULL_STEEP,,Yield_Curve,YC_level
1991-03-06,7.195,BULL_STEEP,,Yield_Curve,YC_level
1991-03-07,7.17,BULL_STEEP,,Yield_Curve,YC_level
1991-03-08,7.1450000000000005,BULL_STEEP,,Yield_Curve,YC_level
1991-03-11,7.07,BULL_STEEP,,Yield_Curve,YC_level
1991-03-12,7.07,BULL_STEEP,,Yield_Curve,YC_level
1991-03-13,7.02,BULL_STEEP,,Yield_Curve,YC_level
1991-03-14,6.98,BULL_STEEP,,Yield_Curve,YC_level
1991-03-15,7.04,BULL_STEEP,,Yield_Curve,YC_level
1991-03-18,7.09,BULL_STEEP,,Yield_Curve,YC_level
1991-03-19,7.165,BULL_STEEP,,Yield_Curve,YC_level
1991-03-20,7.135,BULL_STEEP,,Yield_Curve,YC_level
1991-03-21,7.109999999999999,BULL_STEEP,,Yield_Curve,YC_level
1991-03-22,7.095000000000001,BULL_STEEP,,Yield_Curve,YC_level
1991-03-25,7.1000000000000005,BULL_STEEP,,Yield_Curve,YC_level
1991-03-26,7.09,BULL_STEEP,,Yield_Curve,YC_level
1991-03-27,7.035,BULL_STEEP,,Yield_Curve,YC_level
1991-03-28,6.985,BULL_STEEP,,Yield_Curve,YC_level
1991-04-01,7.005000000000001,BULL_STEEP,,Yield_Curve,YC_level
1991-04-02,6.99,BULL_STEEP,,Yield_Curve,YC_level
1991-04-03,7.0,BULL_STEEP,,Yield_Curve,YC_level
1991-04-04,6.96,BULL_STEEP,,Yield_Curve,YC_level
1991-04-05,6.9399999999999995,BULL_STEEP,,Yield_Curve,YC_level
1991-04-08,6.905,BULL_STEEP,,Yield_Curve,YC_level
1991-04-09,6.91,BULL_STEEP,,Yield_Curve,YC_level
1991-04-10,6.945,BULL_STEEP,,Yield_Curve,YC_level
1991-04-11,6.915,BULL_STEEP,,Yield_Curve,YC_level
1991-04-12,6.83,BULL_STEEP,,Yield_Curve,YC_level
1991-04-15,6.859999999999999,BULL_STEEP,,Yield_Curve,YC_level
1991-04-16,6.88,BULL_STEEP,,Yield_Curve,YC_level
1991-04-17,6.84,BULL_STEEP,,Yield_Curve,YC_level
1991-04-18,6.93,BULL_STEEP,,Yield_Curve,YC_level
1991-04-19,7.015,BULL_STEEP,,Yield_Curve,YC_level
1991-04-22,7.01,BULL_STEEP,,Yield_Curve,YC_level
1991-04-23,7.004999999999999,BULL_STEEP,,Yield_Curve,YC_level
1991-04-24,6.95,BULL_STEEP,,Yield_Curve,YC_level
1991-04-25,6.925000000000001,BULL_STEEP,,Yield_Curve,YC_level
1991-04-26,6.925000000000001,BULL_STEEP,,Yield_Curve,YC_level
1991-04-29,6.92,BULL_STEEP,,Yield_Curve,YC_level
1991-04-30,6.85,BULL_STEEP,,Yield_Curve,YC_level
1991-05-01,6.859999999999999,BULL_STEEP,,Yield_Curve,YC_level
1991-05-02,6.8,BULL_STEEP,,Yield_Curve,YC_level
1991-05-03,6.84,BULL_STEEP,,Yield_Curve,YC_level
1991-05-06,6.845000000000001,BULL_STEEP,,Yield_Curve,YC_level
1991-05-07,6.865,BULL_STEEP,,Yield_Curve,YC_level
1991-05-08,6.8549999999999995,BULL_STEEP,,Yield_Curve,YC_level
1991-05-09,6.835,BULL_STEEP,,Yield_Curve,YC_level
1991-05-10,6.885,BULL_STEEP,,Yield_Curve,YC_level
1991-05-13,6.86,BULL_STEEP,,Yield_Curve,YC_level
1991-05-14,6.9,BULL_STEEP,,Yield_Curve,YC_level
1991-05-15,6.875,BULL_STEEP,,Yield_Curve,YC_level
1991-05-16,6.845,BULL_STEEP,,Yield_Curve,YC_level
1991-05-17,6.825,BULL_STEEP,,Yield_Curve,YC_level
1991-05-20,6.865,BULL_STEEP,,Yield_Curve,YC_level
1991-05-21,6.865,BULL_STEEP,,Yield_Curve,YC_level
1991-05-22,6.845000000000001,BULL_STEEP,,Yield_Curve,YC_level
1991-05-23,6.835,BULL_STEEP,,Yield_Curve,YC_level
1991-05-24,6.835,BULL_STEEP,,Yield_Curve,YC_level
1991-05-28,6.83,BULL_STEEP,,Yield_Curve,YC_level
1991-05-29,6.845000000000001,BULL_STEEP,,Yield_Curve,YC_level
1991-05-30,6.82,BULL_STEEP,,Yield_Curve,YC_level
1991-05-31,6.885,BULL_STEEP,,Yield_Curve,YC_level
1991-06-03,6.965,BULL_STEEP,,Yield_Curve,YC_level
1991-06-04,6.94,BULL_STEEP,,Yield_Curve,YC_level
1991-06-05,6.975,BULL_STEEP,,Yield_Curve,YC_level
1991-06-06,6.985,BULL_STEEP,,Yield_Curve,YC_level
1991-06-07,7.015,BULL_STEEP,,Yield_Curve,YC_level
1991-06-10,7.029999999999999,BULL_STEEP,,Yield_Curve,YC_level
1991-06-11,7.015,BULL_STEEP,,Yield_Curve,YC_level
1991-06-12,7.045,BULL_STEEP,,Yield_Curve,YC_level
1991-06-13,7.05,BULL_STEEP,,Yield_Curve,YC_level
1991-06-14,7.029999999999999,BULL_STEEP,,Yield_Curve,YC_level
1991-06-17,7.040000000000001,BULL_STEEP,,Yield_Curve,YC_level
1991-06-18,7.0600000000000005,BULL_STEEP,,Yield_Curve,YC_level
1991-06-19,7.035,BULL_STEEP,,Yield_Curve,YC_level
1991-06-20,7.0200000000000005,BULL_STEEP,,Yield_Curve,YC_level
1991-06-21,7.035,BULL_STEEP,,Yield_Curve,YC_level
1991-06-24,7.04,BULL_STEEP,,Yield_Curve,YC_level
1991-06-25,7.04,BULL_STEEP,,Yield_Curve,YC_level
1991-06-26,7.03,BULL_STEEP,,Yield_Curve,YC_level
1991-06-27,7.025,BULL_STEEP,,Yield_Curve,YC_level
1991-06-28,6.975,BULL_STEEP,,Yield_Curve,YC_level
1991-07-01,7.01,BULL_STEEP,,Yield_Curve,YC_level
1991-07-02,7.01,BULL_STEEP,,Yield_Curve,YC_level
1991-07-03,6.995,BULL_STEEP,,Yield_Curve,YC_level
1991-07-05,7.05,BULL_STEEP,,Yield_Curve,YC_level
1991-07-08,7.045,BULL_STEEP,,Yield_Curve,YC_level
1991-07-09,7.06,BULL_STEEP,,Yield_Curve,YC_level
1991-07-10,7.05,BULL_STEEP,,Yield_Curve,YC_level
1991-07-11,7.0200000000000005,BULL_STEEP,,Yield_Curve,YC_level
1991-07-12,6.99,BULL_STEEP,,Yield_Curve,YC_level
1991-07-15,7.005,BULL_STEEP,,Yield_Curve,YC_level
1991-07-16,7.015,BULL_STEEP,,Yield_Curve,YC_level
1991-07-17,7.045,BULL_STEEP,,Yield_Curve,YC_level
1991-07-18,7.04,BULL_STEEP,,Yield_Curve,YC_level
1991-07-19,7.02,BULL_STEEP,,Yield_Curve,YC_level
1991-07-22,7.02,BULL_STEEP,,Yield_Curve,YC_level
1991-07-23,7.035,BULL_STEEP,,Yield_Curve,YC_level
1991-07-24,6.995,BULL_STEEP,,Yield_Curve,YC_level
1991-07-25,6.9799999999999995,BULL_STEEP,,Yield_Curve,YC_level
1991-07-26,6.9799999999999995,BULL_STEEP,,Yield_Curve,YC_level
1991-07-29,6.975,BULL_STEEP,,Yield_Curve,YC_level
1991-07-30,6.970000000000001,BULL_STEEP,,Yield_Curve,YC_level
1991-07-31,6.949999999999999,BULL_STEEP,,Yield_Curve,YC_level
1991-08-01,6.959999999999999,BULL_STEEP,,Yield_Curve,YC_level
1991-08-02,6.845000000000001,BULL_STEEP,,Yield_Curve,YC_level
1991-08-05,6.859999999999999,BULL_STEEP,,Yield_Curve,YC_level
1991-08-06,6.775,BULL_STEEP,,Yield_Curve,YC_level
1991-08-07,6.74,BULL_STEEP,,Yield_Curve,YC_level
1991-08-08,6.76,BULL_STEEP,,Yield_Curve,YC_level
1991-08-09,6.73,BULL_STEEP,,Yield_Curve,YC_level
1991-08-12,6.715,BULL_STEEP,,Yield_Curve,YC_level
1991-08-13,6.68,BULL_STEEP,,Yield_Curve,YC_level
1991-08-14,6.635,BULL_STEEP,,Yield_Curve,YC_level
1991-08-15,6.65,BULL_STEEP,,Yield_Curve,YC_level
1991-08-16,6.63,BULL_STEEP,,Yield_Curve,YC_level
1991-08-19,6.55,BULL_STEEP,,Yield_Curve,YC_level
1991-08-20,6.535,BULL_STEEP,,Yield_Curve,YC_level
1991-08-21,6.62,BULL_STEEP,,Yield_Curve,YC_level
1991-08-22,6.625,BULL_STEEP,,Yield_Curve,YC_level
1991-08-23,6.72,BULL_STEEP,,Yield_Curve,YC_level
1991-08-26,6.745,BULL_STEEP,,Yield_Curve,YC_level
1991-08-27,6.72,BULL_STEEP,,Yield_Curve,YC_level
1991-08-28,6.640000000000001,BULL_STEEP,,Yield_Curve,YC_level
1991-08-29,6.585,BULL_STEEP,,Yield_Curve,YC_level
1991-08-30,6.655,BULL_STEEP,,Yield_Curve,YC_level
1991-09-03,6.66,BULL_STEEP,,Yield_Curve,YC_level
1991-09-04,6.65,BULL_STEEP,,Yield_Curve,YC_level
1991-09-05,6.655,BULL_STEEP,,Yield_Curve,YC_level
1991-09-06,6.605,BULL_STEEP,,Yield_Curve,YC_level
1991-09-09,6.585000000000001,BULL_STEEP,,Yield_Curve,YC_level
1991-09-10,6.565,BULL_STEEP,,Yield_Curve,YC_level
1991-09-11,6.58,BULL_STEEP,,Yield_Curve,YC_level
1991-09-12,6.525,BULL_STEEP,,Yield_Curve,YC_level
1991-09-13,6.484999999999999,BULL_STEEP,,Yield_Curve,YC_level
1991-09-16,6.484999999999999,BULL_STEEP,,Yield_Curve,YC_level
1991-09-17,6.484999999999999,BULL_STEEP,,Yield_Curve,YC_level
1991-09-18,6.48,BULL_STEEP,,Yield_Curve,YC_level
1991-09-19,6.485,BULL_STEEP,,Yield_Curve,YC_level
1991-09-20,6.46,BULL_STEEP,,Yield_Curve,YC_level
1991-09-23,6.46,BULL_STEEP,,Yield_Curve,YC_level
1991-09-24,6.445,BULL_STEEP,,Yield_Curve,YC_level
1991-09-25,6.455,BULL_STEEP,,Yield_Curve,YC_level
1991-09-26,6.42,BULL_STEEP,,Yield_Curve,YC_level
1991-09-27,6.385,BULL_STEEP,,Yield_Curve,YC_level
1991-09-30,6.365,BULL_STEEP,,Yield_Curve,YC_level
1991-10-01,6.35,BULL_STEEP,,Yield_Curve,YC_level
1991-10-02,6.355,BULL_STEEP,,Yield_Curve,YC_level
1991-10-03,6.33,BULL_STEEP,,Yield_Curve,YC_level
1991-10-04,6.279999999999999,BULL_STEEP,,Yield_Curve,YC_level
